source_file,source_timestamp_seconds,raw_output_file,final_output_file,detected_impact_time_seconds,duration_seconds,peak_dbfs,tail_rms,second_transient_ratio,decision,reason
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,0.0493,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0001_08_iron_wood_stove_fire_seed618808_48khz_loop_000049ms.wav,,0.0160,0.2200,-12.00,0.087784,0.828,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,0.2193,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0002_08_iron_wood_stove_fire_seed618808_48khz_loop_000219ms.wav,,0.0160,0.2200,-12.00,0.051821,0.598,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,0.5134,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0003_08_iron_wood_stove_fire_seed618808_48khz_loop_000513ms.wav,,0.0160,0.2200,-12.00,0.049129,0.805,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,0.6546,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0004_08_iron_wood_stove_fire_seed618808_48khz_loop_000655ms.wav,,0.0160,0.2200,-12.00,0.058939,1.352,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,0.8135,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0005_08_iron_wood_stove_fire_seed618808_48khz_loop_000813ms.wav,,0.0160,0.2200,-12.00,0.093531,0.978,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,1.0101,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0006_08_iron_wood_stove_fire_seed618808_48khz_loop_001010ms.wav,,0.0160,0.2200,-12.00,0.061203,0.743,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,1.2561,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0007_08_iron_wood_stove_fire_seed618808_48khz_loop_001256ms.wav,,0.0160,0.2200,-12.00,0.034861,0.481,reject,continuous ambience/noise
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,1.4754,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0008_08_iron_wood_stove_fire_seed618808_48khz_loop_001475ms.wav,,0.0160,0.2200,-12.00,0.041686,1.338,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,1.8791,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0009_08_iron_wood_stove_fire_seed618808_48khz_loop_001879ms.wav,,0.0160,0.2200,-12.00,0.076650,1.163,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,2.0934,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0010_08_iron_wood_stove_fire_seed618808_48khz_loop_002093ms.wav,,0.0160,0.2200,-12.00,0.094282,0.937,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,2.2741,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0011_08_iron_wood_stove_fire_seed618808_48khz_loop_002274ms.wav,,0.0160,0.2200,-12.00,0.053844,1.311,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,2.5032,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0012_08_iron_wood_stove_fire_seed618808_48khz_loop_002503ms.wav,,0.0160,0.2200,-12.00,0.063128,0.918,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,2.7601,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0013_08_iron_wood_stove_fire_seed618808_48khz_loop_002760ms.wav,,0.0160,0.2200,-12.00,0.089564,1.338,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,3.0335,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0014_08_iron_wood_stove_fire_seed618808_48khz_loop_003033ms.wav,,0.0160,0.2200,-12.00,0.120698,1.156,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,3.2125,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0015_08_iron_wood_stove_fire_seed618808_48khz_loop_003212ms.wav,,0.0160,0.2200,-12.00,0.052503,0.688,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,3.4439,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0016_08_iron_wood_stove_fire_seed618808_48khz_loop_003444ms.wav,,0.0160,0.2200,-12.00,0.080537,1.013,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,3.6238,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0017_08_iron_wood_stove_fire_seed618808_48khz_loop_003624ms.wav,,0.0160,0.2200,-12.00,0.081234,0.832,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,3.7964,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0018_08_iron_wood_stove_fire_seed618808_48khz_loop_003796ms.wav,,0.0160,0.2200,-12.00,0.072609,1.018,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,3.9238,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0019_08_iron_wood_stove_fire_seed618808_48khz_loop_003924ms.wav,,0.0160,0.2200,-12.00,0.052852,1.354,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,4.0860,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0020_08_iron_wood_stove_fire_seed618808_48khz_loop_004086ms.wav,,0.0160,0.2200,-12.00,0.078294,1.003,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,4.2398,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0021_08_iron_wood_stove_fire_seed618808_48khz_loop_004240ms.wav,,0.0160,0.2200,-12.00,0.078976,1.031,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,4.4202,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0022_08_iron_wood_stove_fire_seed618808_48khz_loop_004420ms.wav,,0.0160,0.2200,-12.00,0.038328,1.299,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,4.5750,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0023_08_iron_wood_stove_fire_seed618808_48khz_loop_004575ms.wav,,0.0160,0.2200,-12.00,0.029645,0.402,reject,continuous ambience/noise
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,4.8317,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0024_08_iron_wood_stove_fire_seed618808_48khz_loop_004832ms.wav,,0.0160,0.2200,-12.00,0.081057,1.051,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,5.1162,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0025_08_iron_wood_stove_fire_seed618808_48khz_loop_005116ms.wav,,0.0160,0.2200,-12.00,0.041527,1.397,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,5.2434,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0026_08_iron_wood_stove_fire_seed618808_48khz_loop_005243ms.wav,,0.0160,0.2200,-12.00,0.059862,0.897,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,5.3711,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0027_08_iron_wood_stove_fire_seed618808_48khz_loop_005371ms.wav,,0.0160,0.2200,-12.00,0.078045,0.787,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,5.5894,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0028_08_iron_wood_stove_fire_seed618808_48khz_loop_005589ms.wav,,0.0160,0.2200,-12.00,0.064491,1.265,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,5.7203,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0029_08_iron_wood_stove_fire_seed618808_48khz_loop_005720ms.wav,,0.0160,0.2200,-12.00,0.040152,0.683,reject,continuous ambience/noise
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,6.0264,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0030_08_iron_wood_stove_fire_seed618808_48khz_loop_006026ms.wav,,0.0160,0.2200,-12.00,0.056659,0.847,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,6.2222,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0031_08_iron_wood_stove_fire_seed618808_48khz_loop_006222ms.wav,,0.0160,0.2200,-12.00,0.080565,0.998,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,6.3480,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0032_08_iron_wood_stove_fire_seed618808_48khz_loop_006348ms.wav,,0.0160,0.2200,-12.00,0.063102,0.679,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,6.7449,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0033_08_iron_wood_stove_fire_seed618808_48khz_loop_006745ms.wav,,0.0160,0.2200,-12.00,0.083231,0.802,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,6.9932,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0034_08_iron_wood_stove_fire_seed618808_48khz_loop_006993ms.wav,,0.0160,0.2200,-12.00,0.061039,0.590,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,7.1921,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0035_08_iron_wood_stove_fire_seed618808_48khz_loop_007192ms.wav,,0.0160,0.2200,-12.00,0.048505,0.883,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,7.6149,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0036_08_iron_wood_stove_fire_seed618808_48khz_loop_007615ms.wav,,0.0160,0.2200,-12.00,0.076247,0.722,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,7.9019,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0037_08_iron_wood_stove_fire_seed618808_48khz_loop_007902ms.wav,,0.0160,0.2200,-12.00,0.063707,1.127,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,8.0935,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0038_08_iron_wood_stove_fire_seed618808_48khz_loop_008093ms.wav,,0.0160,0.2200,-12.00,0.065036,0.924,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,8.3866,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0039_08_iron_wood_stove_fire_seed618808_48khz_loop_008387ms.wav,,0.0160,0.2200,-12.00,0.049663,0.629,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,8.6407,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0040_08_iron_wood_stove_fire_seed618808_48khz_loop_008641ms.wav,,0.0160,0.2200,-12.00,0.039560,0.855,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,8.7712,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0041_08_iron_wood_stove_fire_seed618808_48khz_loop_008771ms.wav,,0.0160,0.2200,-12.00,0.065599,1.024,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Fireplace/08_iron_wood_stove_fire_seed618808_48khz_loop.wav,8.9575,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0042_08_iron_wood_stove_fire_seed618808_48khz_loop_008958ms.wav,,0.0160,0.2200,-12.00,0.055585,1.021,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,0.1837,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0043_hamzak_stair_climb_noise_000184ms.wav,,0.0160,0.2200,-12.00,0.000450,0.026,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,0.7816,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0044_hamzak_stair_climb_noise_000782ms.wav,,0.0160,0.2200,-12.00,0.000094,0.040,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,1.4154,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0045_hamzak_stair_climb_noise_001415ms.wav,,0.0160,0.2200,-12.00,0.000907,0.053,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,1.5494,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0046_hamzak_stair_climb_noise_001549ms.wav,,0.0160,0.2200,-12.00,0.004031,0.056,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,1.9737,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0047_hamzak_stair_climb_noise_001974ms.wav,,0.0160,0.2200,-12.00,0.000670,0.037,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,2.4993,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0048_hamzak_stair_climb_noise_002499ms.wav,,0.0160,0.2200,-12.00,0.000470,0.074,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,3.0548,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0049_hamzak_stair_climb_noise_003055ms.wav,,0.0160,0.2200,-12.00,0.000173,0.127,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,3.5824,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0050_hamzak_stair_climb_noise_003582ms.wav,,0.0160,0.2200,-12.00,0.000249,0.020,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,4.1181,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0051_hamzak_stair_climb_noise_004118ms.wav,,0.0160,0.2200,-12.00,0.000126,0.036,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,4.6726,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0052_hamzak_stair_climb_noise_004673ms.wav,,0.0160,0.2200,-12.00,0.000077,0.035,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,5.2276,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0053_hamzak_stair_climb_noise_005228ms.wav,,0.0160,0.2200,-12.00,0.000209,0.039,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,5.7562,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0054_hamzak_stair_climb_noise_005756ms.wav,,0.0160,0.2200,-12.00,0.000366,0.046,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,6.2589,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0055_hamzak_stair_climb_noise_006259ms.wav,,0.0160,0.2200,-12.00,0.000377,0.085,accept,accepted
Assets/Audio/Sound Exports/@hamzak - stair_climb_noise.wav,6.3878,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0056_hamzak_stair_climb_noise_006388ms.wav,,0.0160,0.2200,-12.00,0.004045,0.166,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,0.0229,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0057_hamzak_walkingupstair_000023ms.wav,,0.0160,0.2200,-12.00,0.011540,0.440,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,0.1599,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0058_hamzak_walkingupstair_000160ms.wav,,0.0160,0.2200,-12.00,0.010286,0.425,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,0.3436,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0059_hamzak_walkingupstair_000344ms.wav,,0.0160,0.2200,-12.00,0.009568,0.519,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,0.9627,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0060_hamzak_walkingupstair_000963ms.wav,,0.0160,0.2200,-12.00,0.009453,0.282,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,1.4796,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0061_hamzak_walkingupstair_001480ms.wav,,0.0160,0.2200,-12.00,0.021750,0.941,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,1.8905,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0062_hamzak_walkingupstair_001891ms.wav,,0.0160,0.2200,-12.00,0.009719,0.304,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,2.0388,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0063_hamzak_walkingupstair_002039ms.wav,,0.0160,0.2200,-12.00,0.033040,0.421,reject,continuous ambience/noise
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,2.1902,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0064_hamzak_walkingupstair_002190ms.wav,,0.0160,0.2200,-12.00,0.014301,0.582,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,2.8278,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0065_hamzak_walkingupstair_002828ms.wav,,0.0160,0.2200,-12.00,0.006243,0.617,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,3.0513,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0066_hamzak_walkingupstair_003051ms.wav,,0.0160,0.2200,-12.00,0.006537,0.371,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,3.3326,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0067_hamzak_walkingupstair_003333ms.wav,,0.0160,0.2200,-12.00,0.004206,0.182,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,3.7534,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0068_hamzak_walkingupstair_003753ms.wav,,0.0160,0.2200,-12.00,0.009695,0.412,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,4.2020,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0069_hamzak_walkingupstair_004202ms.wav,,0.0160,0.2200,-12.00,0.012270,0.290,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,4.7293,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0070_hamzak_walkingupstair_004729ms.wav,,0.0160,0.2200,-12.00,0.006294,0.657,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,5.6050,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0071_hamzak_walkingupstair_005605ms.wav,,0.0160,0.2200,-12.00,0.009130,0.490,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,5.7444,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0072_hamzak_walkingupstair_005744ms.wav,,0.0160,0.2200,-12.00,0.013478,0.822,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,6.4975,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0073_hamzak_walkingupstair_006497ms.wav,,0.0160,0.2200,-12.00,0.015301,0.647,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,6.6200,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0074_hamzak_walkingupstair_006620ms.wav,,0.0160,0.2200,-12.00,0.011071,1.219,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,6.7463,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0075_hamzak_walkingupstair_006746ms.wav,,0.0160,0.2200,-12.00,0.008540,0.276,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.1290,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0076_hamzak_walkingupstair_007129ms.wav,,0.0160,0.2200,-12.00,0.019680,0.428,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.4165,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0077_hamzak_walkingupstair_007417ms.wav,,0.0160,0.2200,-12.00,0.009276,0.495,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.6434,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0078_hamzak_walkingupstair_007643ms.wav,,0.0160,0.2200,-12.00,0.005482,0.221,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.7987,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0079_hamzak_walkingupstair_007799ms.wav,,0.0160,0.2200,-12.00,0.017031,0.725,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.3682,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0080_hamzak_walkingupstair_008368ms.wav,,0.0160,0.2200,-12.00,0.017434,0.488,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.5068,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0081_hamzak_walkingupstair_008507ms.wav,,0.0160,0.2200,-12.00,0.016869,0.460,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.6573,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0082_hamzak_walkingupstair_008657ms.wav,,0.0160,0.2200,-12.00,0.015251,3.278,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.8026,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0083_hamzak_walkingupstair_008803ms.wav,,0.0160,0.2200,-12.00,0.022069,0.403,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.9734,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0084_hamzak_walkingupstair_008973ms.wav,,0.0160,0.2200,-12.00,0.014370,0.304,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,9.3100,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0085_hamzak_walkingupstair_009310ms.wav,,0.0160,0.2200,-12.00,0.025087,0.548,reject,continuous ambience/noise
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,9.4683,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0086_hamzak_walkingupstair_009468ms.wav,,0.0160,0.2200,-12.00,0.004309,0.186,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,9.8766,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0087_hamzak_walkingupstair_009877ms.wav,,0.0160,0.2200,-12.00,0.020412,0.775,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,10.2676,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0088_hamzak_walkingupstair_010268ms.wav,,0.0160,0.2200,-12.00,0.014540,0.554,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,10.4150,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0089_hamzak_walkingupstair_010415ms.wav,,0.0160,0.2200,-12.00,0.005185,0.254,accept,accepted
Assets/Audio/Sound Exports/@hamzak - wood_tapping.wav,0.2703,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0090_hamzak_wood_tapping_000270ms.wav,,0.0160,0.2200,-12.00,0.000094,0.003,accept,accepted
Assets/Audio/Sound Exports/@hamzak - wood_tapping.wav,0.5382,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0091_hamzak_wood_tapping_000538ms.wav,,0.0160,0.2200,-12.00,0.000078,0.003,accept,accepted
Assets/Audio/Sound Exports/@hamzak - wood_tapping.wav,0.8072,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0092_hamzak_wood_tapping_000807ms.wav,,0.0160,0.2200,-12.00,0.000100,0.002,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,0.2864,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0093_hamzak_woodcreak5_000286ms.wav,,0.0160,0.2200,-12.00,0.044546,0.931,reject,"second strong transient, continuous ambience/noise"
